# 	 W1 	 W2 	 W3 	 SP 	 TM
1 	 33.4112 	 33.4112 	 33.1776 	 70.9359 	 6.03361
2 	 33.4112 	 33.4112 	 33.1776 	 70.515 	 6.06963
3 	 33.4112 	 33.4112 	 33.1776 	 62.8937 	 6.80513
4 	 33.4112 	 33.4112 	 33.1776 	 102.963 	 4.15681
5 	 33.8198 	 33.7566 	 32.4236 	 71.1943 	 6.01172
6 	 31.8165 	 34.0175 	 34.166 	 70.7937 	 6.04573
7 	 38.2845 	 32.0084 	 29.7071 	 57.8002 	 8.26986
8 	 32.8092 	 33.6994 	 33.4914 	 100.765 	 4.24749
9 	 35.343 	 32.8482 	 31.8087 	 61.9918 	 7.75909
10 	 34.2092 	 33.2323 	 32.5585 	 71.2391 	 6.00793
11 	 33.9908 	 33.5807 	 32.4285 	 70.5225 	 6.06899
12 	 32.9283 	 32.7045 	 34.3672 	 100.65 	 4.25237
13 	 31.9821 	 33.5395 	 34.4784 	 63.047 	 6.78859
14 	 32.4804 	 33.2047 	 34.3149 	 69.9952 	 6.1147
15 	 33.2715 	 33.2456 	 33.4828 	 101.543 	 4.21495
16 	 32.211 	 34.2016 	 33.5874 	 73.0811 	 5.85651
17 	 32.3569 	 34.1977 	 33.4455 	 63.9196 	 6.69592
18 	 32.8505 	 34.0524 	 33.0971 	 96.8582 	 4.41883
19 	 31.027 	 33.9753 	 34.9977 	 71.37 	 5.99692
20 	 33.3366 	 33.015 	 33.6483 	 64.6397 	 6.62132
21 	 33.608 	 34.0439 	 32.348 	 77.6116 	 5.51464
22 	 33.5213 	 32.1692 	 34.3094 	 97.9154 	 4.37112
23 	 31.2724 	 33.4211 	 35.3066 	 73.701 	 5.80725
24 	 32.5661 	 32.3782 	 35.0557 	 64.9961 	 6.58501
25 	 34.6292 	 33.3413 	 32.0294 	 72.4802 	 5.90506
26 	 32.2289 	 33.5512 	 34.2199 	 99.0745 	 4.36036
27 	 32.9511 	 31.8071 	 35.2418 	 51.4678 	 6.78094
28 	 32.2336 	 32.8465 	 34.9199 	 71.8478 	 5.79002
