# 	 W1 	 W2 	 W3 	 SP 	 TM
1 	 33.4112 	 33.4112 	 33.1776 	 70.7829 	 6.04665
2 	 33.4112 	 33.4112 	 33.1776 	 70.515 	 6.06963
3 	 33.4112 	 33.4112 	 33.1776 	 62.8801 	 6.80661
4 	 33.4112 	 33.4112 	 33.1776 	 102.943 	 4.15765
5 	 33.8182 	 33.7585 	 32.4233 	 72.2956 	 5.92014
6 	 31.7779 	 34.0405 	 34.1815 	 70.8081 	 6.04451
7 	 34.0414 	 33.5611 	 32.3975 	 75.5467 	 5.66537
8 	 31.9792 	 33.5355 	 34.4853 	 66.0339 	 6.48152
9 	 38.2845 	 32.0084 	 29.7071 	 80.0623 	 5.97035
10 	 32.8128 	 33.6956 	 33.4915 	 103.005 	 4.15514
11 	 34.3204 	 33.7581 	 31.9215 	 74.2889 	 5.76129
12 	 37.5921 	 32.4324 	 29.9754 	 57.8834 	 7.03137
13 	 32.9955 	 33.1231 	 33.8813 	 64.9001 	 6.59475
14 	 32.776 	 34.0221 	 33.2019 	 101.38 	 4.22173
15 	 33.9909 	 33.5744 	 32.4347 	 68.0954 	 6.2853
16 	 35.0728 	 32.9109 	 32.0163 	 73.7093 	 5.80659
17 	 32.9316 	 32.7134 	 34.355 	 64.6867 	 6.6165
18 	 32.7742 	 33.1887 	 34.0371 	 102.023 	 4.19511
19 	 31.7377 	 33.5784 	 34.684 	 72.3451 	 5.91609
20 	 35.6828 	 33.0396 	 31.2775 	 58.1947 	 3.9007
21 	 33.359 	 32.6847 	 33.9563 	 101.369 	 4.22222
22 	 34.713 	 31.2255 	 34.0615 	 72.859 	 5.87436
23 	 32.8152 	 31.9771 	 35.2077 	 64.5465 	 6.63088
24 	 31.7032 	 33.7903 	 34.5064 	 72.5508 	 5.89932
25 	 33.1993 	 32.6212 	 34.1796 	 102.625 	 4.17054
26 	 32.3418 	 33.4136 	 34.2446 	 64.9333 	 6.59138
27 	 33.4433 	 32.6009 	 33.9558 	 59.6727 	 6.04966
28 	 32.5715 	 32.7647 	 34.6638 	 61.608 	 7.04454
29 	 33.6544 	 32.7547 	 33.5909 	 54.9354 	 4.5326
